世贸天阶,116.44228705882352,116.44290352941177,39.917473529411765,39.91794705882353
世贸天阶,116.4416705882353,116.44228705882354,39.917473529411765,39.91794705882353
世贸天阶,116.44475294117647,116.44536941176472,39.917473529411765,39.91794705882353
世贸天阶,116.4453694117647,116.44598588235294,39.91842058823529,39.918894117647056
世贸天阶,116.4453694117647,116.44598588235294,39.917473529411765,39.91794705882353
世贸天阶,116.44290352941177,116.44352,39.916999999999994,39.91747352941176
世贸天阶,116.44105411764706,116.4416705882353,39.916999999999994,39.91747352941176
世贸天阶,116.44290352941177,116.44352,39.918894117647056,39.91936764705882
世贸天阶,116.44352,116.44413647058825,39.917473529411765,39.91794705882353
世贸天阶,116.44352,116.44413647058825,39.916999999999994,39.91747352941176
世贸天阶,116.44228705882352,116.44290352941177,39.91794705882353,39.91842058823529
世贸天阶,116.44352,116.44413647058825,39.91794705882353,39.91842058823529
世贸天阶,116.44413647058823,116.44475294117647,39.916999999999994,39.91747352941176
世贸天阶,116.44352,116.44413647058825,39.918894117647056,39.91936764705882
世贸天阶,116.44352,116.44413647058825,39.91842058823529,39.918894117647056
世贸天阶,116.44228705882352,116.44290352941177,39.918894117647056,39.91936764705882
世贸天阶,116.44290352941177,116.44352,39.91936764705882,39.919841176470584
世贸天阶,116.44290352941177,116.44352,39.91605294117647,39.91652647058823
世贸天阶,116.4416705882353,116.44228705882354,39.91794705882353,39.91842058823529
世贸天阶,116.44352,116.44413647058825,39.91652647058823,39.916999999999994
世贸天阶,116.4416705882353,116.44228705882354,39.91842058823529,39.918894117647056
世贸天阶,116.44413647058823,116.44475294117647,39.91794705882353,39.91842058823529
世贸天阶,116.44290352941177,116.44352,39.917473529411765,39.91794705882353
世贸天阶,116.44228705882352,116.44290352941177,39.91842058823529,39.918894117647056
世贸天阶,116.44475294117647,116.44536941176472,39.91794705882353,39.91842058823529
世贸天阶,116.44290352941177,116.44352,39.91842058823529,39.918894117647056
世贸天阶,116.44413647058823,116.44475294117647,39.917473529411765,39.91794705882353
世贸天阶,116.44228705882352,116.44290352941177,39.916999999999994,39.91747352941176
世贸天阶,116.44290352941177,116.44352,39.91794705882353,39.91842058823529
西单,116.36769411764706,116.3683105882353,39.91037058823529,39.91084411764705
西单,116.3664611764706,116.36707764705884,39.907529411764706,39.90800294117647
西单,116.36707764705882,116.36769411764706,39.90942352941176,39.909897058823525
西单,116.36769411764706,116.3683105882353,39.90658235294117,39.907055882352935
西单,116.36892705882353,116.36954352941177,39.907529411764706,39.90800294117647
西单,116.3664611764706,116.36707764705884,39.90658235294117,39.907055882352935
西单,116.36584470588235,116.3664611764706,39.908476470588234,39.90895
西单,116.36707764705882,116.36769411764706,39.91037058823529,39.91084411764705
西单,116.36769411764706,116.3683105882353,39.909897058823525,39.91037058823529
西单,116.36892705882353,116.36954352941177,39.90942352941176,39.909897058823525
西单,116.36707764705882,116.36769411764706,39.908476470588234,39.90895
西单,116.36707764705882,116.36769411764706,39.907055882352935,39.9075294117647
西单,116.36707764705882,116.36769411764706,39.90610882352941,39.90658235294117
西单,116.36707764705882,116.36769411764706,39.90895,39.90942352941176
西单,116.36769411764706,116.3683105882353,39.90895,39.90942352941176
西单,116.36831058823529,116.36892705882353,39.90658235294117,39.907055882352935
西单,116.36769411764706,116.3683105882353,39.908476470588234,39.90895
西单,116.36769411764706,116.3683105882353,39.907055882352935,39.9075294117647
西单,116.3664611764706,116.36707764705884,39.909897058823525,39.91037058823529
西单,116.36769411764706,116.3683105882353,39.907529411764706,39.90800294117647
西单,116.36522823529413,116.36584470588237,39.907529411764706,39.90800294117647
西单,116.3664611764706,116.36707764705884,39.90610882352941,39.90658235294117
西单,116.36892705882353,116.36954352941177,39.90658235294117,39.907055882352935
西单,116.36707764705882,116.36769411764706,39.90800294117647,39.908476470588234
西单,116.36954352941177,116.37016000000001,39.908476470588234,39.90895
西单,116.3664611764706,116.36707764705884,39.90895,39.90942352941176
西单,116.36769411764706,116.3683105882353,39.90800294117647,39.908476470588234
西单,116.36584470588235,116.3664611764706,39.907055882352935,39.9075294117647
西单,116.36769411764706,116.3683105882353,39.905635294117644,39.90610882352941
西单,116.36584470588235,116.3664611764706,39.90895,39.90942352941176
西单,116.36707764705882,116.36769411764706,39.907529411764706,39.90800294117647
西单,116.36584470588235,116.3664611764706,39.90942352941176,39.909897058823525
西单,116.36831058823529,116.36892705882353,39.90895,39.90942352941176
西单,116.36831058823529,116.36892705882353,39.908476470588234,39.90895
西单,116.36831058823529,116.36892705882353,39.90942352941176,39.909897058823525
西单,116.3664611764706,116.36707764705884,39.90800294117647,39.908476470588234
西单,116.3664611764706,116.36707764705884,39.908476470588234,39.90895
西单,116.36892705882353,116.36954352941177,39.907055882352935,39.9075294117647
西单,116.36769411764706,116.3683105882353,39.90942352941176,39.909897058823525
西单,116.36831058823529,116.36892705882353,39.90800294117647,39.908476470588234
西单,116.36831058823529,116.36892705882353,39.907529411764706,39.90800294117647
西单,116.36707764705882,116.36769411764706,39.90658235294117,39.907055882352935
西单,116.36831058823529,116.36892705882353,39.90610882352941,39.90658235294117
西单,116.36707764705882,116.36769411764706,39.909897058823525,39.91037058823529
西单,116.3664611764706,116.36707764705884,39.90942352941176,39.909897058823525
金山岭长城,117.23815058823529,117.23876705882353,40.67606764705882,40.676541176470586
金山岭长城,117.23938352941177,117.24000000000001,40.67748823529411,40.67796176470588
金山岭长城,117.24554823529411,117.24616470588235,40.67748823529411,40.67796176470588
金山岭长城,117.24493176470588,117.24554823529412,40.67701470588235,40.67748823529411
金山岭长城,117.24369882352941,117.24431529411765,40.676541176470586,40.67701470588235
金山岭长城,117.24123294117646,117.2418494117647,40.67559411764706,40.67606764705882
金山岭长城,117.23815058823529,117.23876705882353,40.67559411764706,40.67606764705882
金山岭长城,117.24,117.24061647058824,40.67748823529411,40.67796176470588
金山岭长城,117.24061647058824,117.24123294117648,40.67796176470588,40.67843529411764
金山岭长城,117.24308235294117,117.24369882352941,40.67748823529411,40.67796176470588
金山岭长城,117.24369882352941,117.24431529411765,40.67606764705882,40.676541176470586
金山岭长城,117.24493176470588,117.24554823529412,40.676541176470586,40.67701470588235
